"ID","ID_sub","description","N_pairs","r2"
"25233","25233","mean_l1_in_external_capsule_on_fa_skeleton_left_f25233_2_0","1114","0.383780175683107"
"25234","25234","mean_l1_in_cingulum_cingulate_gyrus_on_fa_skeleton_right_f25234_2_0","1114","0.366014983257006"
"25235","25235","mean_l1_in_cingulum_cingulate_gyrus_on_fa_skeleton_left_f25235_2_0","1114","0.284294274649453"
"25236","25236","mean_l1_in_cingulum_hippocampus_on_fa_skeleton_right_f25236_2_0","1114","0.347285025263265"
"25237","25237","mean_l1_in_cingulum_hippocampus_on_fa_skeleton_left_f25237_2_0","1114","0.343835220645142"
"25238","25238","mean_l1_in_fornix_cresstria_terminalis_on_fa_skeleton_right_f25238_2_0","1114","0.108640913873102"
"25239","25239","mean_l1_in_fornix_cresstria_terminalis_on_fa_skeleton_left_f25239_2_0","1114","0.241272502573111"
"25240","25240","mean_l1_in_superior_longitudinal_fasciculus_on_fa_skeleton_right_f25240_2_0","1114","0.355167805122191"
"25241","25241","mean_l1_in_superior_longitudinal_fasciculus_on_fa_skeleton_left_f25241_2_0","1114","0.318006940260743"
"25242","25242","mean_l1_in_superior_frontooccipital_fasciculus_on_fa_skeleton_right_f25242_2_0","1114","0.357897095519277"
"25243","25243","mean_l1_in_superior_frontooccipital_fasciculus_on_fa_skeleton_left_f25243_2_0","1114","0.327227440251729"
"25244","25244","mean_l1_in_uncinate_fasciculus_on_fa_skeleton_right_f25244_2_0","1114","0.37832718629886"
"25245","25245","mean_l1_in_uncinate_fasciculus_on_fa_skeleton_left_f25245_2_0","1114","0.397593686894052"
"25246","25246","mean_l1_in_tapetum_on_fa_skeleton_right_f25246_2_0","1114","0.246349158930238"
"25247","25247","mean_l1_in_tapetum_on_fa_skeleton_left_f25247_2_0","1114","0.10708105527902"
"25248","25248","mean_l2_in_middle_cerebellar_peduncle_on_fa_skeleton_f25248_2_0","1114","0.316902777845862"
"25249","25249","mean_l2_in_pontine_crossing_tract_on_fa_skeleton_f25249_2_0","1114","0.338105060996772"
"25250","25250","mean_l2_in_genu_of_corpus_callosum_on_fa_skeleton_f25250_2_0","1114","0.153216950448148"
"25251","25251","mean_l2_in_body_of_corpus_callosum_on_fa_skeleton_f25251_2_0","1114","0.175883800124103"
"25252","25252","mean_l2_in_splenium_of_corpus_callosum_on_fa_skeleton_f25252_2_0","1114","0.321016880389398"
"25253","25253","mean_l2_in_fornix_on_fa_skeleton_f25253_2_0","1114","0.00989301293743329"
"25254","25254","mean_l2_in_corticospinal_tract_on_fa_skeleton_right_f25254_2_0","1114","0.345439952269642"
"25255","25255","mean_l2_in_corticospinal_tract_on_fa_skeleton_left_f25255_2_0","1114","0.32192836512243"
"25256","25256","mean_l2_in_medial_lemniscus_on_fa_skeleton_right_f25256_2_0","1114","0.208303602291412"
"25257","25257","mean_l2_in_medial_lemniscus_on_fa_skeleton_left_f25257_2_0","1114","0.222383284000438"
"25258","25258","mean_l2_in_inferior_cerebellar_peduncle_on_fa_skeleton_right_f25258_2_0","1114","0.306142856394315"
"25259","25259","mean_l2_in_inferior_cerebellar_peduncle_on_fa_skeleton_left_f25259_2_0","1114","0.324643282891669"
"25260","25260","mean_l2_in_superior_cerebellar_peduncle_on_fa_skeleton_right_f25260_2_0","1114","0.000134862458480757"
"25261","25261","mean_l2_in_superior_cerebellar_peduncle_on_fa_skeleton_left_f25261_2_0","1114","0.0368993143295656"
"25262","25262","mean_l2_in_cerebral_peduncle_on_fa_skeleton_right_f25262_2_0","1114","0.251550566503191"
"25263","25263","mean_l2_in_cerebral_peduncle_on_fa_skeleton_left_f25263_2_0","1114","0.23025085739097"
"25264","25264","mean_l2_in_anterior_limb_of_internal_capsule_on_fa_skeleton_right_f25264_2_0","1114","0.0781469064054461"
"25265","25265","mean_l2_in_anterior_limb_of_internal_capsule_on_fa_skeleton_left_f25265_2_0","1114","0.089183878328629"
"25266","25266","mean_l2_in_posterior_limb_of_internal_capsule_on_fa_skeleton_right_f25266_2_0","1114","0.0585163787068237"
"25267","25267","mean_l2_in_posterior_limb_of_internal_capsule_on_fa_skeleton_left_f25267_2_0","1114","0.0427822440246472"
"25268","25268","mean_l2_in_retrolenticular_part_of_internal_capsule_on_fa_skeleton_right_f25268_2_0","1114","0.354078265050479"
"25269","25269","mean_l2_in_retrolenticular_part_of_internal_capsule_on_fa_skeleton_left_f25269_2_0","1114","0.320058929405974"
"25270","25270","mean_l2_in_anterior_corona_radiata_on_fa_skeleton_right_f25270_2_0","1114","0.366642509604113"
"25271","25271","mean_l2_in_anterior_corona_radiata_on_fa_skeleton_left_f25271_2_0","1114","0.37876139624446"
"25272","25272","mean_l2_in_superior_corona_radiata_on_fa_skeleton_right_f25272_2_0","1114","0.353815391098405"
"25273","25273","mean_l2_in_superior_corona_radiata_on_fa_skeleton_left_f25273_2_0","1114","0.365080126787204"
"25274","25274","mean_l2_in_posterior_corona_radiata_on_fa_skeleton_right_f25274_2_0","1114","0.343310474552052"
"25275","25275","mean_l2_in_posterior_corona_radiata_on_fa_skeleton_left_f25275_2_0","1114","0.334473925554175"
"25276","25276","mean_l2_in_posterior_thalamic_radiation_on_fa_skeleton_right_f25276_2_0","1114","0.366350058381302"
"25277","25277","mean_l2_in_posterior_thalamic_radiation_on_fa_skeleton_left_f25277_2_0","1114","0.35239790566496"
"25278","25278","mean_l2_in_sagittal_stratum_on_fa_skeleton_right_f25278_2_0","1114","0.378471810461663"
"25279","25279","mean_l2_in_sagittal_stratum_on_fa_skeleton_left_f25279_2_0","1114","0.366080354423429"
"25280","25280","mean_l2_in_external_capsule_on_fa_skeleton_right_f25280_2_0","1114","0.365896179944162"
"25281","25281","mean_l2_in_external_capsule_on_fa_skeleton_left_f25281_2_0","1114","0.423357682406147"
"25282","25282","mean_l2_in_cingulum_cingulate_gyrus_on_fa_skeleton_right_f25282_2_0","1114","0.294183287236772"
"25283","25283","mean_l2_in_cingulum_cingulate_gyrus_on_fa_skeleton_left_f25283_2_0","1114","0.123756259244648"
"25284","25284","mean_l2_in_cingulum_hippocampus_on_fa_skeleton_right_f25284_2_0","1114","0.356027320978559"
"25285","25285","mean_l2_in_cingulum_hippocampus_on_fa_skeleton_left_f25285_2_0","1114","0.345326342851014"
"25286","25286","mean_l2_in_fornix_cresstria_terminalis_on_fa_skeleton_right_f25286_2_0","1114","0.38133565011299"
"25287","25287","mean_l2_in_fornix_cresstria_terminalis_on_fa_skeleton_left_f25287_2_0","1114","0.373840867763399"
"25288","25288","mean_l2_in_superior_longitudinal_fasciculus_on_fa_skeleton_right_f25288_2_0","1114","0.376556603055692"
"25289","25289","mean_l2_in_superior_longitudinal_fasciculus_on_fa_skeleton_left_f25289_2_0","1114","0.35360325735601"
"25290","25290","mean_l2_in_superior_frontooccipital_fasciculus_on_fa_skeleton_right_f25290_2_0","1114","0.342699125987262"
"25291","25291","mean_l2_in_superior_frontooccipital_fasciculus_on_fa_skeleton_left_f25291_2_0","1114","0.349894835701869"
"25292","25292","mean_l2_in_uncinate_fasciculus_on_fa_skeleton_right_f25292_2_0","1114","0.34163900086113"
"25293","25293","mean_l2_in_uncinate_fasciculus_on_fa_skeleton_left_f25293_2_0","1114","0.340906269040954"
"25294","25294","mean_l2_in_tapetum_on_fa_skeleton_right_f25294_2_0","1114","0.337845744601198"
"25295","25295","mean_l2_in_tapetum_on_fa_skeleton_left_f25295_2_0","1114","0.305077675998137"
"25296","25296","mean_l3_in_middle_cerebellar_peduncle_on_fa_skeleton_f25296_2_0","1114","0.359433134733616"
"25297","25297","mean_l3_in_pontine_crossing_tract_on_fa_skeleton_f25297_2_0","1114","0.00353881831205932"
"25298","25298","mean_l3_in_genu_of_corpus_callosum_on_fa_skeleton_f25298_2_0","1114","0.350156487094799"
"25299","25299","mean_l3_in_body_of_corpus_callosum_on_fa_skeleton_f25299_2_0","1114","0.378376126474221"
"25300","25300","mean_l3_in_splenium_of_corpus_callosum_on_fa_skeleton_f25300_2_0","1114","0.345181407481708"
"25301","25301","mean_l3_in_fornix_on_fa_skeleton_f25301_2_0","1114","0.00402988654650052"
"25302","25302","mean_l3_in_corticospinal_tract_on_fa_skeleton_right_f25302_2_0","1114","0.078731739593903"
"25303","25303","mean_l3_in_corticospinal_tract_on_fa_skeleton_left_f25303_2_0","1114","0.167953547500275"
"25304","25304","mean_l3_in_medial_lemniscus_on_fa_skeleton_right_f25304_2_0","1114","0.339200669545381"
"25305","25305","mean_l3_in_medial_lemniscus_on_fa_skeleton_left_f25305_2_0","1114","0.341017562263033"
"25306","25306","mean_l3_in_inferior_cerebellar_peduncle_on_fa_skeleton_right_f25306_2_0","1114","0.346216893169797"
"25307","25307","mean_l3_in_inferior_cerebellar_peduncle_on_fa_skeleton_left_f25307_2_0","1114","0.332720736734582"
"25308","25308","mean_l3_in_superior_cerebellar_peduncle_on_fa_skeleton_right_f25308_2_0","1114","0.352897033696189"
"25309","25309","mean_l3_in_superior_cerebellar_peduncle_on_fa_skeleton_left_f25309_2_0","1114","0.334309380033959"
"25310","25310","mean_l3_in_cerebral_peduncle_on_fa_skeleton_right_f25310_2_0","1114","0.377778510655727"
"25311","25311","mean_l3_in_cerebral_peduncle_on_fa_skeleton_left_f25311_2_0","1114","0.395843019592212"
"25312","25312","mean_l3_in_anterior_limb_of_internal_capsule_on_fa_skeleton_right_f25312_2_0","1114","0.383309036077846"
"25313","25313","mean_l3_in_anterior_limb_of_internal_capsule_on_fa_skeleton_left_f25313_2_0","1114","0.369148385714146"
"25314","25314","mean_l3_in_posterior_limb_of_internal_capsule_on_fa_skeleton_right_f25314_2_0","1114","0.378365523234149"
"25315","25315","mean_l3_in_posterior_limb_of_internal_capsule_on_fa_skeleton_left_f25315_2_0","1114","0.400935604014212"
"25316","25316","mean_l3_in_retrolenticular_part_of_internal_capsule_on_fa_skeleton_right_f25316_2_0","1114","0.322791298146935"
"25317","25317","mean_l3_in_retrolenticular_part_of_internal_capsule_on_fa_skeleton_left_f25317_2_0","1114","0.371382902497727"
"25318","25318","mean_l3_in_anterior_corona_radiata_on_fa_skeleton_right_f25318_2_0","1114","0.0881736264367296"
"25319","25319","mean_l3_in_anterior_corona_radiata_on_fa_skeleton_left_f25319_2_0","1114","0.0715349046082945"
"25320","25320","mean_l3_in_superior_corona_radiata_on_fa_skeleton_right_f25320_2_0","1114","0.3042653877375"
"25321","25321","mean_l3_in_superior_corona_radiata_on_fa_skeleton_left_f25321_2_0","1114","0.318393242134111"
"25322","25322","mean_l3_in_posterior_corona_radiata_on_fa_skeleton_right_f25322_2_0","1114","0.0530217475568647"
"25323","25323","mean_l3_in_posterior_corona_radiata_on_fa_skeleton_left_f25323_2_0","1114","0.064397027903989"
"25324","25324","mean_l3_in_posterior_thalamic_radiation_on_fa_skeleton_right_f25324_2_0","1114","0.178417908811473"
"25325","25325","mean_l3_in_posterior_thalamic_radiation_on_fa_skeleton_left_f25325_2_0","1114","0.179650060792513"
"25326","25326","mean_l3_in_sagittal_stratum_on_fa_skeleton_right_f25326_2_0","1114","0.311750419510952"
"25327","25327","mean_l3_in_sagittal_stratum_on_fa_skeleton_left_f25327_2_0","1114","0.313325607809909"
"25328","25328","mean_l3_in_external_capsule_on_fa_skeleton_right_f25328_2_0","1114","0.211406595630606"
"25329","25329","mean_l3_in_external_capsule_on_fa_skeleton_left_f25329_2_0","1114","0.279304358347007"
"25330","25330","mean_l3_in_cingulum_cingulate_gyrus_on_fa_skeleton_right_f25330_2_0","1114","0.380934963952947"
"25331","25331","mean_l3_in_cingulum_cingulate_gyrus_on_fa_skeleton_left_f25331_2_0","1114","0.376697163214736"
"25332","25332","mean_l3_in_cingulum_hippocampus_on_fa_skeleton_right_f25332_2_0","1114","0.0700056932135294"
"25333","25333","mean_l3_in_cingulum_hippocampus_on_fa_skeleton_left_f25333_2_0","1114","0.0882757145391121"
"25334","25334","mean_l3_in_fornix_cresstria_terminalis_on_fa_skeleton_right_f25334_2_0","1114","0.0268768757222389"
"25335","25335","mean_l3_in_fornix_cresstria_terminalis_on_fa_skeleton_left_f25335_2_0","1114","0.0687888439820476"
"25336","25336","mean_l3_in_superior_longitudinal_fasciculus_on_fa_skeleton_right_f25336_2_0","1114","0.333931236618188"
"25337","25337","mean_l3_in_superior_longitudinal_fasciculus_on_fa_skeleton_left_f25337_2_0","1114","0.358757578309402"
"25338","25338","mean_l3_in_superior_frontooccipital_fasciculus_on_fa_skeleton_right_f25338_2_0","1114","0.0693898218355382"
"25339","25339","mean_l3_in_superior_frontooccipital_fasciculus_on_fa_skeleton_left_f25339_2_0","1114","0.045083311130371"
"25340","25340","mean_l3_in_uncinate_fasciculus_on_fa_skeleton_right_f25340_2_0","1114","0.327010298847382"
"25341","25341","mean_l3_in_uncinate_fasciculus_on_fa_skeleton_left_f25341_2_0","1114","0.348019899708437"
"25342","25342","mean_l3_in_tapetum_on_fa_skeleton_right_f25342_2_0","1114","0.0424164148789787"
"25343","25343","mean_l3_in_tapetum_on_fa_skeleton_left_f25343_2_0","1114","0.00176556047888965"
"25344","25344","mean_icvf_in_middle_cerebellar_peduncle_on_fa_skeleton_f25344_2_0","1114","0.00994062376351596"
"25345","25345","mean_icvf_in_pontine_crossing_tract_on_fa_skeleton_f25345_2_0","1114","0.000793240240374392"
"25346","25346","mean_icvf_in_genu_of_corpus_callosum_on_fa_skeleton_f25346_2_0","1114","0.00316153151575479"
"25347","25347","mean_icvf_in_body_of_corpus_callosum_on_fa_skeleton_f25347_2_0","1114","0.00381213298367197"
"25348","25348","mean_icvf_in_splenium_of_corpus_callosum_on_fa_skeleton_f25348_2_0","1114","0.000214882206991492"
"25349","25349","mean_icvf_in_fornix_on_fa_skeleton_f25349_2_0","1114","0.000694979297453444"
"25350","25350","mean_icvf_in_corticospinal_tract_on_fa_skeleton_right_f25350_2_0","1114","0.00410809046793384"
"25351","25351","mean_icvf_in_corticospinal_tract_on_fa_skeleton_left_f25351_2_0","1114","0.000107971036128794"
"25352","25352","mean_icvf_in_medial_lemniscus_on_fa_skeleton_right_f25352_2_0","1114","0.00296128415663401"
"25353","25353","mean_icvf_in_medial_lemniscus_on_fa_skeleton_left_f25353_2_0","1114","0.00923071529425174"
"25354","25354","mean_icvf_in_inferior_cerebellar_peduncle_on_fa_skeleton_right_f25354_2_0","1114","0.0029270735769357"
"25355","25355","mean_icvf_in_inferior_cerebellar_peduncle_on_fa_skeleton_left_f25355_2_0","1114","0.0148856373271286"
"25356","25356","mean_icvf_in_superior_cerebellar_peduncle_on_fa_skeleton_right_f25356_2_0","1114","0.00307983309975488"
"25357","25357","mean_icvf_in_superior_cerebellar_peduncle_on_fa_skeleton_left_f25357_2_0","1114","2.90331515813722e-05"
"25358","25358","mean_icvf_in_cerebral_peduncle_on_fa_skeleton_right_f25358_2_0","1114","5.60637495589998e-07"
"25359","25359","mean_icvf_in_cerebral_peduncle_on_fa_skeleton_left_f25359_2_0","1114","0.00163939743577528"
"25360","25360","mean_icvf_in_anterior_limb_of_internal_capsule_on_fa_skeleton_right_f25360_2_0","1114","0.0205539610699012"
"25361","25361","mean_icvf_in_anterior_limb_of_internal_capsule_on_fa_skeleton_left_f25361_2_0","1114","0.0189792140642904"
"25362","25362","mean_icvf_in_posterior_limb_of_internal_capsule_on_fa_skeleton_right_f25362_2_0","1114","0.0145574377203736"
"25363","25363","mean_icvf_in_posterior_limb_of_internal_capsule_on_fa_skeleton_left_f25363_2_0","1114","0.00857405289566185"
"25364","25364","mean_icvf_in_retrolenticular_part_of_internal_capsule_on_fa_skeleton_right_f25364_2_0","1114","0.000534679123415904"
"25365","25365","mean_icvf_in_retrolenticular_part_of_internal_capsule_on_fa_skeleton_left_f25365_2_0","1114","0.00356313459811303"
"25366","25366","mean_icvf_in_anterior_corona_radiata_on_fa_skeleton_right_f25366_2_0","1114","0.0103373272760959"
"25367","25367","mean_icvf_in_anterior_corona_radiata_on_fa_skeleton_left_f25367_2_0","1114","0.0171733233047602"
"25368","25368","mean_icvf_in_superior_corona_radiata_on_fa_skeleton_right_f25368_2_0","1114","0.00386711813383496"
"25369","25369","mean_icvf_in_superior_corona_radiata_on_fa_skeleton_left_f25369_2_0","1114","0.0040409395183052"
"25370","25370","mean_icvf_in_posterior_corona_radiata_on_fa_skeleton_right_f25370_2_0","1114","0.00047372826405239"
"25371","25371","mean_icvf_in_posterior_corona_radiata_on_fa_skeleton_left_f25371_2_0","1114","0.000763192579635798"
"25372","25372","mean_icvf_in_posterior_thalamic_radiation_on_fa_skeleton_right_f25372_2_0","1114","3.46275888896962e-05"
"25373","25373","mean_icvf_in_posterior_thalamic_radiation_on_fa_skeleton_left_f25373_2_0","1114","0.000491737322702854"
"25374","25374","mean_icvf_in_sagittal_stratum_on_fa_skeleton_right_f25374_2_0","1114","0.00121967590979874"
"25375","25375","mean_icvf_in_sagittal_stratum_on_fa_skeleton_left_f25375_2_0","1114","0.000142513532231747"
"25376","25376","mean_icvf_in_external_capsule_on_fa_skeleton_right_f25376_2_0","1114","0.0180615056833453"
"25377","25377","mean_icvf_in_external_capsule_on_fa_skeleton_left_f25377_2_0","1114","0.031880576963671"
"25378","25378","mean_icvf_in_cingulum_cingulate_gyrus_on_fa_skeleton_right_f25378_2_0","1114","0.00916697066205003"
"25379","25379","mean_icvf_in_cingulum_cingulate_gyrus_on_fa_skeleton_left_f25379_2_0","1114","0.0165615208085366"
"25380","25380","mean_icvf_in_cingulum_hippocampus_on_fa_skeleton_right_f25380_2_0","1114","0.000111682945582665"
"25381","25381","mean_icvf_in_cingulum_hippocampus_on_fa_skeleton_left_f25381_2_0","1114","0.000268268239827665"
"25382","25382","mean_icvf_in_fornix_cresstria_terminalis_on_fa_skeleton_right_f25382_2_0","1114","0.0054186192411783"
"25383","25383","mean_icvf_in_fornix_cresstria_terminalis_on_fa_skeleton_left_f25383_2_0","1114","0.0103050710645398"
"25384","25384","mean_icvf_in_superior_longitudinal_fasciculus_on_fa_skeleton_right_f25384_2_0","1114","0.00271972855432983"
"25385","25385","mean_icvf_in_superior_longitudinal_fasciculus_on_fa_skeleton_left_f25385_2_0","1114","0.0020505750128877"
"25386","25386","mean_icvf_in_superior_frontooccipital_fasciculus_on_fa_skeleton_right_f25386_2_0","1114","0.0237714811372969"
"25387","25387","mean_icvf_in_superior_frontooccipital_fasciculus_on_fa_skeleton_left_f25387_2_0","1114","0.0166671904459849"
"25388","25388","mean_icvf_in_uncinate_fasciculus_on_fa_skeleton_right_f25388_2_0","1114","0.00543835195260028"
